img_path,title,author,era,style,h1,s1,v1,h2,s2,v2,h3,s3,v3,product_id
Komposisjon_II_(1945)_.jpg,Komposisjon II (1945) ,Jakob Weidemann,"Norwegian, 1923–2001",Abstract,36,8,81,36,27,62,242,6,27,692
Svart_og_gul_komposisjon_(1957)_.jpg,Svart og gul komposisjon (1957) ,Jakob Weidemann,"Norwegian, 1923–2001",Abstract,49,51,5,37,42,89,42,37,50,693
Stilleben_(1947)_.jpg,Stilleben (1947) ,Jakob Weidemann,"Norwegian, 1923–2001",Abstract,203,68,27,166,13,7,82,9,57,694
Skogbunn_(1961)_.jpg,Skogbunn (1961) ,Jakob Weidemann,"Norwegian, 1923–2001",Abstract,27,38,33,32,38,16,28,40,26,695
Sjømannsenken_(1945)_.jpg,Sjømannsenken (1945) ,Jakob Weidemann,"Norwegian, 1923–2001",Abstract,212,17,22,42,7,65,53,3,39,696
Paradis_og_hoppetau_(1951)_.jpg,Paradis og hoppetau (1951) ,Jakob Weidemann,"Norwegian, 1923–2001",Abstract,50,5,54,126,9,40,40,11,77,697
Komposisjon_II_(1947)_.jpg,Komposisjon II (1947) ,Jakob Weidemann,"Norwegian, 1923–2001",Abstract,179,28,51,55,11,76,150,15,15,698
I_atelieret_(1945)_.jpg,I atelieret (1945) ,Jakob Weidemann,"Norwegian, 1923–2001",Abstract,40,20,83,61,20,29,37,38,67,699
Flagging._Frigjørelse_(1946)_.jpg,Flagging. Frigjørelse (1946) ,Jakob Weidemann,"Norwegian, 1923–2001",Abstract,108,18,19,67,16,61,105,13,39,700
2_i_badet_(1947)_.jpg,2 i badet (1947) ,Jakob Weidemann,"Norwegian, 1923–2001",Abstract,158,6,72,176,22,22,177,36,53,701
Tempes_kjølige_dal_(1945-46)_.jpg,Tempes kjølige dal (1945-46) ,Jakob Weidemann,"Norwegian, 1923–2001",Abstract,52,27,55,141,20,30,57,12,74,702
Steinskulpturen_(1949)_.jpg,Steinskulpturen (1949) ,Jakob Weidemann,"Norwegian, 1923–2001",Abstract,8,2,30,37,19,76,37,9,45,703
Stålarbeideren_(1948)_.jpg,Stålarbeideren (1948) ,Jakob Weidemann,"Norwegian, 1923–2001",Abstract,115,8,14,62,5,67,148,12,41,704
Partisan_(1945)_.jpg,Partisan (1945) ,Jakob Weidemann,"Norwegian, 1923–2001",Abstract,160,11,40,48,13,68,181,20,21,705
Den_Gale.jpg,Den Gale,Jakob Weidemann,"Norwegian, 1923–2001",Abstract,104,0,19,106,4,54,111,4,32,706
Komposisjon_I_(1948)_.jpg,Komposisjon I (1948) ,Jakob Weidemann,"Norwegian, 1923–2001",Abstract,42,30,17,156,39,45,50,56,65,707
Komposisjon_i_blått_(1947)_.jpg,Komposisjon i blått (1947) ,Jakob Weidemann,"Norwegian, 1923–2001",Abstract,200,48,44,193,14,70,215,30,23,708
Komposisjon_I_(1945)_.jpg,Komposisjon I (1945) ,Jakob Weidemann,"Norwegian, 1923–2001",Abstract,38,11,81,165,14,23,52,11,57,709
Komposisjon_(1945-46)_.jpg,Komposisjon (1945-46) ,Jakob Weidemann,"Norwegian, 1923–2001",Abstract,59,28,13,111,6,54,56,19,26,710
Interiør_(1946)_.jpg,Interiør (1946) ,Jakob Weidemann,"Norwegian, 1923–2001",Abstract,209,61,14,197,52,33,37,34,62,711
Gammel_kirke_(1949)_.jpg,Gammel kirke (1949) ,Jakob Weidemann,"Norwegian, 1923–2001",Abstract,51,33,4,95,9,15,84,7,43,712
Figur_(1948)_.jpg,Figur (1948) ,Jakob Weidemann,"Norwegian, 1923–2001",Abstract,199,43,21,178,18,72,39,63,70,713
Felespiller_(1942)_.jpg,Felespiller (1942) ,Jakob Weidemann,"Norwegian, 1923–2001",Abstract,148,19,22,51,21,57,93,15,36,714
Far_og_barn_(1942)_.jpg,Far og barn (1942) ,Jakob Weidemann,"Norwegian, 1923–2001",Abstract,66,12,56,59,13,20,54,12,36,715
Atelierinteriør_(1945)_.jpg,Atelierinteriør (1945) ,Jakob Weidemann,"Norwegian, 1923–2001",Abstract,178,10,42,52,18,74,123,20,14,716
Petrusjka_(1948)_.jpg,Petrusjka (1948) ,Jakob Weidemann,"Norwegian, 1923–2001",Abstract,99,8,68,147,16,39,192,30,11,717
Frieze_(1951)_.jpg,Frieze (1951) ,Jakob Weidemann,"Norwegian, 1923–2001",Abstract,37,24,78,34,46,23,35,37,49,718
Caroline_Rémy_(c._1885)_.jpg,Caroline Rémy (c. 1885) ,Pierre-Auguste Renoir,"French, 1841-1919",Figurative,145,1,54,229,4,31,51,14,81,719
A_Waitress_at_Duval’s_Restaurant_(ca._1875)_.jpg,A Waitress at Duval’s Restaurant (ca. 1875) ,Pierre-Auguste Renoir,"French, 1841-1919",Figurative,36,16,47,227,46,14,36,2,69,720
Acrobats_at_the_Cirque_Fernando_(Francisca_and_Angelina_Wartenberg)_(1879)_.jpg,Acrobats at the Cirque Fernando (Francisca and Angelina Wartenberg) (1879) ,Pierre-Auguste Renoir,"French, 1841-1919",Figurative,44,10,82,43,38,70,41,20,35,721
After_the_Bath_(La_Sortie_du_bain)_(1910)_.jpg,After the Bath (La Sortie du bain) (1910) ,Pierre-Auguste Renoir,"French, 1841-1919",Figurative,21,29,68,26,55,33,22,42,53,722
Alfred_Sisley_(1876)_.jpg,Alfred Sisley (1876) ,Pierre-Auguste Renoir,"French, 1841-1919",Figurative,215,30,19,112,5,63,80,10,40,723
"Andrée_in_a_Hat,_Reading_(Andrée_en_chapeau,_lisant)_(c._1918)_.jpg","Andrée in a Hat, Reading (Andrée en chapeau, lisant) (c. 1918) ",Pierre-Auguste Renoir,"French, 1841-1919",Figurative,26,69,65,29,81,46,26,51,80,724
